id,name,lon,lat
127,line-271,114.17171744218075,22.45824145234922
128,line-271,114.18182370076698,22.303678362848355
129,line-287,114.24325694787333,22.42842561363975
130,line-47,113.95042584998683,22.31607750681465
131,line-121,114.21688800638663,22.32321327749544
132,line-21,114.1693315257921,22.294314864396313
133,line-21,113.9369429418038,22.314169352695945
134,line-23,113.94049573224731,22.289780637409347
135,line-23,114.19808111199673,22.351112341122526
136,line-962,114.18975368618273,22.278740839283174
137,line-952,113.98076515708887,22.387080250373877
138,line-952,114.18975368618273,22.278740839283174
139,line-270,114.14376321074465,22.500503075665385
140,line-252,113.97763743424491,22.38209238613809
141,line-269,114.00685680406252,22.453626190186185
142,line-11,114.20154989337723,22.293032976005772
143,line-11,113.95064660498888,22.31644068040343
144,line-29,114.2583959864535,22.322973573979723
145,line-29,113.95064660498888,22.31644068040343
146,line-5,114.18868030274555,22.27414912419071
147,line-29,114.25419323070376,22.319897213061186
148,line-29,113.94049573224731,22.289780637409347
149,line-290,114.11090104041536,22.3681745259986
150,line-290,114.26818210313547,22.29627214492273
151,line-35,113.95093731887074,22.31637349786323
152,line-35,114.00155299686966,22.264669804709968
153,line-271,114.16068105184829,22.45107760775847
154,line-930,114.18975368618273,22.278740839283174
155,line-930,114.1112651138843,22.377697345682463
156,line-8,114.25097869528696,22.266379292262666
157,line-969,114.00233501007799,22.458215196623254
158,line-969,114.18975368618273,22.278740839283174
159,line-11,114.1504042060265,22.288222080241248
160,line-90,114.1504042060265,22.288222080241248
161,line-72,114.2100688256902,22.290784205078843
162,line-72,114.1398674828291,22.249777914843506
163,line-11,113.9369429418038,22.314169352695945
164,line-171,114.15098224674827,22.24438157960795
165,line-78,114.22331834035802,22.545657981530503
166,line-78,114.12757928320124,22.502905811311297
167,line-1,113.86237464014968,22.25272714309683
168,line-182,114.1504042060265,22.288222080241248
169,line-619,114.2264840635631,22.331440263036583
170,line-36,113.93317296620971,22.29752650512854
171,line-8,114.1226084488072,22.282157235398557
172,line-31,113.95043037502244,22.315752080167197
173,line-32,114.12878899747787,22.367238853821352
174,line-32,113.95043037502244,22.315752080167197
175,line-40,113.95043037502244,22.315752080167197
176,line-98,114.15478088427734,22.247818813062075
177,line-214,114.14019665498134,22.33698988298797
178,line-98,114.15626365538311,22.24075870302642
179,line-1,113.94049573224731,22.289780637409347
180,line-43,113.95042584998683,22.31607750681465
181,line-75,114.1578676106939,22.283522717367198
182,line-42,113.94009851967164,22.29001908550212
183,line-118,114.14911752956799,22.331260254113513
184,line-90,114.1492384980473,22.242657773550704
185,line-701,114.1566796232191,22.31882127342057
186,line-41,113.95043037502244,22.315752080167197
187,line-41,114.19773579448785,22.374309008621193
188,line-121,114.1504042060265,22.288222080241248
189,line-307,114.16936847499053,22.452904103145386
190,line-307,114.15414245630633,22.28574456765963
191,line-42,113.94009851967164,22.29001908550212
192,line-70,114.1578676106939,22.283522717367198
193,line-788,114.1504042060265,22.288222080241248
194,line-213,114.23403030819499,22.320361970717304
195,line-70,114.1398674828291,22.249777914843506
196,line-595,114.1571943908703,22.25003832508715
197,line-780,114.15977428934626,22.286481873837324
198,line-14,114.22419269987802,22.284674386730963
199,line-287,114.19773579448785,22.374309008621193
200,line-70,114.1578676106939,22.283522717367198
201,line-70,114.15711062052902,22.249888580307147
202,line-592,114.18975368618273,22.278740839283174
203,line-702,114.17465450062731,22.33661217193745
204,line-76,114.1860570028761,22.278272403721058
205,line-701,114.1472388685086,22.33215230744286
206,line-78,114.14992610230749,22.251000513239763
207,line-76,114.15711062052902,22.249888580307147
208,line-71,114.16719406152852,22.24547465722827
209,line-71,114.1543841811456,22.28663780563403
210,line-1,114.16948749962935,22.294304689978606
211,line-1,114.19248649895296,22.345225620698738
212,line-26,114.23847156445038,22.295551547063916
213,line-26,113.94049573224731,22.289780637409347
214,line-722,114.1578676106939,22.283522717367198
215,line-592,114.1492384980473,22.242657773550704
216,line-82,114.20154989337723,22.293032976005772
217,line-34,113.99832351045654,22.4347247883511
218,line-22,114.20115001564496,22.329746079225412
219,line-2,114.17567708793824,22.28167595911797
220,line-42,114.13648236038914,22.251166367306734
221,line-722,114.22294909706072,22.27809871070382
222,line-2,114.22419269987802,22.284674386730963
223,line-37,114.13976958655108,22.255955121092764
224,line-281,114.2162854143432,22.38152772314397
225,line-595,114.1492384980473,22.242657773550704
226,line-259,114.11623354021144,22.37419170303639
227,line-5,114.1226084488072,22.282157235398557
228,line-27,114.19586776917153,22.287202630294622
229,line-720,114.21685876837408,22.2861829609804
230,line-720,114.15513639642434,22.285908520636678
231,line-21,114.18200137264867,22.303665105650495
232,line-42,114.20154989337723,22.293032976005772
233,line-82,114.25097869528696,22.266379292262666
234,line-78,114.16719406152852,22.24547465722827
235,line-7,114.15711062052902,22.249888580307147
236,line-7,114.15971611623152,22.28632163058374
237,line-8,114.25097869528696,22.266379292262666
238,line-969,114.18975368618273,22.278740839283174
239,line-170,114.13525387778037,22.25358568426177
240,line-691,114.1504042060265,22.288222080241248
241,line-702,114.1472388685086,22.33215230744286
242,line-31,114.11202043219932,22.36849014327821
243,line-31,113.93752405642581,22.31260346638427
244,line-18,114.12846268865187,22.284583764228778
245,line-43,114.14376321074465,22.500503075665385
246,line-18,114.20581482105824,22.291741290549705
247,line-122,114.22849625586221,22.278391214064605
248,line-290,114.11090104041536,22.3681745259986
249,line-290,114.26878481261787,22.31794994176477
250,line-18,114.20581482105824,22.291741290549705
251,line-62,114.23924539532571,22.29469690027277
252,line-3,114.00155299686966,22.264669804709968
253,line-3,113.94009851967164,22.29001908550212
254,line-1,114.11790408850678,22.274899010329495
255,line-2,114.17567708793824,22.28167595911797
256,line-5,114.1226084488072,22.282157235398557
257,line-213,114.21023429632349,22.33410671607802
258,line-81,114.2328152894188,22.26443655126594
259,line-78,114.19760564287466,22.33092231988008
260,line-88,114.25097869528696,22.266379292262666
261,line-88,114.12846268865187,22.284583764228778
262,line-43,114.14376321074465,22.500503075665385
263,line-780,114.24553750256538,22.26700449578841
264,line-37,114.13976958655108,22.255955121092764
265,line-87,114.23761007778303,22.42372351214996
266,line-87,114.21135697953969,22.4127085789741
267,line-21,113.9369429418038,22.314169352695945
268,line-2,114.22294909706072,22.27809871070382
269,line-41,114.24325694787333,22.42842561363975
270,line-41,113.93752405642581,22.31260346638427
271,line-182,114.20539417347635,22.382441330071362
272,line-1,114.18883512338483,22.264547492005434
273,line-118,114.25097869528696,22.266379292262666
274,line-41,113.93752405642581,22.31260346638427
275,line-11,114.19191436972719,22.27294602833992
276,line-619,114.1504042060265,22.288222080241248
277,line-101,114.22474435034628,22.314496166379882
278,line-171,114.13732579048104,22.34150515622242
279,line-21,114.1781148851711,22.312198431795355
280,line-21,113.93601424975503,22.282037431658857
281,line-27,114.20154989337723,22.293032976005772
282,line-694,114.24918782797616,22.262779343036822
283,line-102,114.13991186490526,22.337039643624376
284,line-38,114.10377485075244,22.377107317091284
285,line-170,114.18818200657262,22.383380751656695
286,line-904,114.13732579048104,22.34150515622242
287,line-36,113.93692067763926,22.282730146620477
288,line-103,114.13216308085225,22.281680813517887
289,line-682,114.24553750256538,22.26700449578841
290,line-21,114.15679082427957,22.31866859120762
291,line-962,113.96595804181153,22.385403131051703
292,line-21,113.9369429418038,22.314169352695945
293,line-213,114.21637983199066,22.31620992879422
294,line-21,114.1693315257921,22.294314864396313
295,line-606,114.25097869528696,22.266379292262666
296,line-606,114.20788500704361,22.32191213465848
297,line-118,114.14911752956799,22.331260254113513
298,line-978,114.14114410937772,22.484671989731464
299,line-104,114.16592572470448,22.336275266074463
300,line-619,114.1504042060265,22.288222080241248
301,line-111,114.20713684809998,22.33336235812482
302,line-38,113.9367204906332,22.279551765320562
303,line-702,114.15395256013656,22.32805825560591
304,line-702,114.15865463559379,22.34079920738099
305,line-37,113.94725719123807,22.294166372178417
306,line-11,113.94044815544049,22.316519890998403
307,line-690,114.25419323070376,22.319897213061186
308,line-86,114.18812499978294,22.3828116008028
309,line-86,114.23735625846038,22.42350358192844
310,line-85,114.22849625586221,22.278391214064605
311,line-12,114.15982133271332,22.27833331686504
312,line-85,114.19907684778987,22.283503447964947
313,line-81,114.19370721018925,22.27983549826279
314,line-603,114.1547421669282,22.286311241652232
315,line-34,113.93937284163704,22.290318591584168
316,line-34,113.93110882784461,22.269176040929572
317,line-65,114.16867811124352,22.45289724177667
318,line-43,114.15844669992767,22.31829280492887
319,line-43,114.09738299291013,22.35546245556495
320,line-962,114.18975368618273,22.278740839283174
321,line-962,113.96595804181153,22.385403131051703
322,line-82,114.18050595928854,22.373154187904138
323,line-46,114.1705080699392,22.376482975353657
324,line-46,114.12793413498896,22.35666686252734
325,line-5,114.19060868856675,22.286183160237204
326,line-110,114.22849625586221,22.278391214064605
327,line-61,114.0160288632102,22.362686305367394
328,line-110,114.17576946826719,22.296214096559133
329,line-116,114.20019618740442,22.348624861084232
330,line-82,114.22163376685803,22.28319707227224
331,line-82,114.25097869528696,22.266379292262666
332,line-261,113.97851825997387,22.41420919924924
333,line-261,114.13400742434158,22.503711799654752
334,line-914,114.1472388685086,22.33215230744286
335,line-109,114.18145899830961,22.31749122939283
336,line-64,114.06472593639273,22.43435309491715
337,line-87,114.22678007124001,22.42248098824897
338,line-85,114.25097869528696,22.266379292262666
339,line-85,114.20207310501145,22.28760070908043
340,line-671,114.20121957132633,22.341533531173937
341,line-14,114.23850340059086,22.295545151897542
342,line-83,114.19456436466726,22.38845928289349
343,line-14,114.20422607948582,22.335627200635546
344,line-606,114.21657296217353,22.333326552037285
345,line-269,114.13108192646432,22.360027532274763
346,line-93,114.15495637652161,22.276204066217808
347,line-78,114.15636063585272,22.504204084007814
348,line-80,114.22164443229046,22.307486752436645
349,line-78,114.21482672949777,22.33360521411598
350,line-31,114.13895550270927,22.365907802104527
351,line-23,113.9369429418038,22.314169352695945
352,line-72,114.16961215344551,22.44369451882987
353,line-98,114.22441536694821,22.313229522743722
354,line-43,114.12487010932205,22.360909534041074
355,line-33,114.11090104041536,22.3681745259986
356,line-33,114.23852994608689,22.29553981950295
357,line-251,114.11499003528698,22.37403304221193
358,line-702,114.16592572470448,22.336275266074463
359,line-90,114.15928840458217,22.282592729259516
360,line-69,114.12793413498896,22.35666686252734
361,line-18,114.12846268865187,22.284583764228778
362,line-89,114.23318026287683,22.30714963236439
363,line-680,114.24069885716769,22.42555240938798
364,line-43,113.94038354258873,22.2935914104073
365,line-3,113.96678068337292,22.37296319949479
366,line-56,114.13376695886427,22.503923517733806
367,line-40,114.15495637652161,22.276204066217808
368,line-85,114.25097869528696,22.266379292262666
369,line-117,114.15974845755923,22.33143583292202
370,line-52,113.93677254700769,22.28261291862519
371,line-4,114.15736039025103,22.283624069149308
372,line-6,114.21444929290354,22.205362421401343
373,line-56,113.96848074159466,22.412527704273035
374,line-288,114.18829371261123,22.38168496981026
375,line-214,114.14673338632451,22.336719074748878
376,line-288,114.17088067541079,22.36301608924196
377,line-56,114.15661758243334,22.503821586771945
378,line-273,114.13879656009684,22.490978044757327
379,line-11,114.1918551561004,22.282787361893398
380,line-273,114.14099664821069,22.48442559374442
381,line-83,114.22164443229046,22.307486752436645
382,line-81,114.19370721018925,22.27983549826279
383,line-81,114.2328152894188,22.26443655126594
384,line-274,114.24325694787333,22.42842561363975
385,line-73,114.13063614814543,22.26175517363874
386,line-1,114.15578284977992,22.284442881405603
387,line-948,114.1918551561004,22.282787361893398
388,line-37,113.94938933886841,22.293081108722085
389,line-28,114.22087705835732,22.320654379156792
390,line-78,114.1385226475644,22.491053976863043
391,line-15,114.18228856179402,22.304440920877866
392,line-261,114.13400742434158,22.503711799654752
393,line-46,114.11202043219932,22.36849014327821
394,line-46,114.17088067541079,22.36301608924196
395,line-93,114.15377921493346,22.280205815603495
396,line-19,114.18589130028623,22.263305466638123
397,line-15,114.24093026401724,22.30217401353006
398,line-106,114.19525863461915,22.34055869217069
399,line-75,114.16961215344551,22.44369451882987
400,line-21,113.86237464014968,22.25272714309683
401,line-21,113.90264600497473,22.25551325645914
402,line-641,114.20377375406952,22.331938211237144
403,line-91,114.24047119431572,22.315445094708895
404,line-93,114.25696397067682,22.324407229378032
405,line-23,114.15317775716457,22.278553372990398
406,line-23,114.19907684778987,22.283503447964947
407,line-780,114.15977428934626,22.286481873837324
408,line-681,114.15638063117777,22.28623143670631
409,line-85,114.1873416402441,22.37286335790821
410,line-85,114.1936738605743,22.318777080606424
411,line-31,114.12793413498896,22.35666686252734
412,line-5,114.16948749962935,22.294304689978606
413,line-276,114.14131744681377,22.49256083206596
414,line-276,114.00409887542438,22.44659912603211
415,line-5,114.20039343886653,22.348663529521247
416,line-115,114.19361567770231,22.318321046738056
417,line-243,114.10377485075244,22.377107317091284
418,line-279,114.10794050331569,22.360038491198722
419,line-265,114.18764480560084,22.45765979060282
420,line-265,114.00233501007799,22.458215196623254
421,line-18,114.12846268865187,22.284583764228778
422,line-18,114.22849625586221,22.278391214064605
423,line-720,114.15433551270917,22.286536420178585
424,line-798,114.1903889733668,22.39911115664015
425,line-798,114.27028482835327,22.283355948275997
426,line-21,113.94044815544049,22.316519890998403
427,line-619,114.2264840635631,22.331440263036583
428,line-971,114.15711062052902,22.249888580307147
429,line-287,114.17133245528935,22.308913912842552
430,line-35,113.95093731887074,22.31637349786323
431,line-35,114.00155299686966,22.264669804709968
432,line-171,114.13732579048104,22.34150515622242
433,line-5,114.16948749962935,22.294304689978606
434,line-5,114.20039343886653,22.348663529521247
435,line-281,114.1772690483795,22.336869339600213
436,line-682,114.24553750256538,22.26700449578841
437,line-290,114.26818210313547,22.29627214492273
438,line-37,113.95257778706744,22.297096221901302
439,line-682,114.20251542234209,22.291574581337418
440,line-37,113.93601424975503,22.282037431658857
441,line-104,114.1226084488072,22.282157235398557
442,line-273,114.11091828185133,22.36776693079142
443,line-962,114.16312857955666,22.279805072856156
444,line-307,114.15414245630633,22.28574456765963
445,line-286,114.14838616645984,22.337319860956466
446,line-23,113.93937284163704,22.290318591584168
447,line-23,113.90264600497473,22.25551325645914
448,line-985,114.18180240362548,22.27964850974622
449,line-619,114.1504042060265,22.288222080241248
450,line-47,114.16900028697924,22.246733291184263
451,line-694,114.25252481763921,22.3050858482287
452,line-980,114.17369901430233,22.277717477153228
453,line-981,114.22949411826603,22.421068224240887
454,line-981,114.17369901430233,22.277717477153228
455,line-302,114.15345985744013,22.285812706687572
456,line-985,114.18180240362548,22.27964850974622
457,line-796,114.17824714017334,22.302070204762174
458,line-690,114.1578676106939,22.283522717367198
459,line-905,114.17583714045917,22.28191072154796
460,line-65,114.20933905461224,22.426639694924514
461,line-74,114.22164443229046,22.307486752436645
462,line-101,114.1226084488072,22.282157235398557
463,line-101,114.22474435034628,22.314496166379882
464,line-962,114.18975368618273,22.278740839283174
465,line-290,114.2703477299898,22.28346647254621
466,line-48,114.04330685762342,22.361185364914235
467,line-48,114.1903359294091,22.399077794618858
468,line-11,114.15971611623152,22.28632163058374
469,line-171,114.13732579048104,22.34150515622242
470,line-42,114.23318026287683,22.30714963236439
471,line-106,114.21617634420832,22.284702443825907
472,line-103,114.19201542189786,22.345219533183712
473,line-80,114.22168512461485,22.30743233659611
474,line-26,114.17822924483833,22.302012816144195
475,line-26,114.2268320422012,22.326589150783512
476,line-278,114.11202043219932,22.36849014327821
477,line-279,114.13137904180255,22.36264148190756
478,line-914,114.1918551561004,22.282787361893398
479,line-292,114.22236767438544,22.31399083023444
480,line-6,114.20787440587,22.32200914318848
481,line-952,114.18975368618273,22.278740839283174
482,line-81,114.171247912081,22.309730900902508
483,line-90,114.25186304592197,22.305842839997865
484,line-260,114.17238997611187,22.29520283708467
485,line-240,114.131403651141,22.36312820364513
486,line-90,114.20861975953319,22.38745779977664
487,line-240,114.21787583115798,22.381968416986343
488,line-907,114.17427115724908,22.281176455201646
489,line-102,114.22849625586221,22.278391214064605
490,line-252,114.17238997611187,22.29520283708467
491,line-948,114.21617634420832,22.284702443825907
492,line-102,114.13991186490526,22.337039643624376
493,line-681,114.15414245630633,22.28574456765963
494,line-258,114.23318026287683,22.30714963236439
495,line-259,114.17238997611187,22.29520283708467
496,line-63,114.21311091205826,22.218970487801247
497,line-259,113.96575283839906,22.384968567901563
498,line-934,114.17355813346315,22.27770164144333
499,line-270,114.17602879787724,22.297192550791234
500,line-682,114.24553750256538,22.26700449578841
501,line-682,114.25505066002403,22.431776626664593
502,line-259,114.22168512461485,22.30743233659611
503,line-259,114.17238997611187,22.29520283708467
504,line-13,114.15657143615294,22.33363540353493
505,line-74,114.22168512461485,22.30743233659611
506,line-601,114.15414245630633,22.28574456765963
507,line-3,114.16827813872021,22.29991481798334
508,line-3,114.19838898407446,22.35080883055147
509,line-935,114.17355813346315,22.27770164144333
510,line-111,114.1504042060265,22.288222080241248
511,line-64,114.20933905461224,22.426639694924514
512,line-273,114.11091828185133,22.36776693079142
513,line-238,114.16827813872021,22.29991481798334
514,line-234,114.04330685762342,22.361185364914235
515,line-234,114.22958954553717,22.31409647200281
516,line-511,114.15971611623152,22.28632163058374
517,line-203,114.17602879787724,22.297192550791234
518,line-36,113.93937284163704,22.290318591584168
519,line-36,114.04554869647717,22.316357661271148
520,line-969,114.18235634950454,22.276880254849402
521,line-980,114.17369901430233,22.277717477153228
522,line-720,114.15741024864145,22.281782018753713
523,line-258,114.23316584855446,22.307842340062297
524,line-109,114.1504042060265,22.288222080241248
525,line-979,114.15661758243334,22.503821586771945
526,line-270,114.16181648584138,22.33118403084452
527,line-979,114.15638063117777,22.28623143670631
528,line-50,113.96848074159466,22.412527704273035
529,line-97,114.24325694787333,22.42842561363975
530,line-97,114.25390635960223,22.318839913143698
531,line-982,114.22163376685803,22.28319707227224
532,line-50,114.16330765518089,22.304560621571873
533,line-271,114.16876926756537,22.298239793426013
534,line-790,114.26796615894749,22.307915222232772
535,line-790,114.17576946826719,22.296214096559133
536,line-969,114.18975368618273,22.278740839283174
537,line-948,114.1918551561004,22.282787361893398
538,line-23,114.22163376685803,22.28319707227224
539,line-978,114.1756577958306,22.28190505507513
540,line-22,114.23847156445038,22.295551547063916
541,line-22,113.94044815544049,22.316519890998403
542,line-641,114.1504042060265,22.288222080241248
543,line-242,114.17238997611187,22.29520283708467
544,line-242,114.09738299291013,22.35546245556495
545,line-16,114.1638495199579,22.316204497249988
546,line-16,114.24093026401724,22.30217401353006
547,line-680,114.1504042060265,22.288222080241248
548,line-106,114.25097869528696,22.266379292262666
549,line-679,114.15638063117777,22.28623143670631
550,line-679,114.15661758243334,22.503821586771945
551,line-978,114.1756577958306,22.28190505507513
552,line-87,114.25505066002403,22.431776626664593
553,line-973,114.21283750816035,22.219343931682886
554,line-87,114.17233161123421,22.295785521095564
555,line-263,113.97338191286157,22.39497933445134
556,line-263,114.18764480560084,22.45765979060282
557,line-930,114.17567708793824,22.28167595911797
558,line-914,114.1918551561004,22.282787361893398
559,line-102,114.22849625586221,22.278391214064605
560,line-619,114.1504042060265,22.288222080241248
561,line-680,114.16563128338754,22.278621312928667
562,line-302,114.20651201965579,22.29193602839229
563,line-682,114.24553750256538,22.26700449578841
564,line-603,114.15607046555427,22.28416542373104
565,line-116,114.21290508098261,22.284223665389902
566,line-230,114.19006456171049,22.304707083332403
567,line-22,113.94044815544049,22.316519890998403
568,line-101,114.1226084488072,22.282157235398557
569,line-985,114.18180240362548,22.27964850974622
570,line-77,114.22163376685803,22.28319707227224
571,line-82,114.2024609456792,22.427806784105552
572,line-82,114.17985531612648,22.37269769479667
573,line-38,114.23586638851586,22.30700019770269
574,line-38,114.12237632205,22.361247250804777
575,line-11,114.20154989337723,22.293032976005772
576,line-36,114.04554869647717,22.316357661271148
577,line-270,114.16289302139093,22.305087272499172
578,line-270,114.14376321074465,22.500503075665385
579,line-270,114.17602879787724,22.297192550791234
580,line-117,114.18490023486927,22.27046861895411
581,line-988,114.24550294245864,22.267041567222922
582,line-988,114.25505066002403,22.431776626664593
583,line-976,114.07678778431104,22.49783818276094
584,line-36,114.13683468721463,22.377441479212294
585,line-976,114.25097869528696,22.266379292262666
586,line-43,114.20933905461224,22.426639694924514
587,line-36,114.17602879787724,22.297192550791234
588,line-961,114.18940387375713,22.280657093172323
589,line-948,114.1918551561004,22.282787361893398
590,line-690,114.26755818509605,22.318672962980646
591,line-690,114.1578676106939,22.283522717367198
592,line-952,114.21617634420832,22.284702443825907
593,line-952,114.00313444683161,22.37327870427776
594,line-680,114.16563128338754,22.278621312928667
595,line-261,114.16262786649318,22.305068492935572
596,line-71,114.15971611623152,22.28632163058374
597,line-111,114.1504042060265,22.288222080241248
598,line-930,114.18975368618273,22.278740839283174
599,line-259,114.22168512461485,22.30743233659611
600,line-671,114.20121957132633,22.341533531173937
601,line-297,114.18894833134578,22.30188835002406
602,line-33,114.22163376685803,22.28319707227224
603,line-33,114.13063614814543,22.26175517363874
604,line-85,114.18894833134578,22.30188835002406
605,line-215,114.16262786649318,22.305068492935572
606,line-608,114.18764683637744,22.323813499190262
607,line-224,114.20834357287359,22.328645671706248
608,line-11,113.9369429418038,22.314169352695945
609,line-115,114.1504042060265,22.288222080241248
610,line-904,114.12846268865187,22.284583764228778
611,line-961,114.18940387375713,22.280657093172323
612,line-968,114.19161286041796,22.282774091131397
613,line-99,114.22163376685803,22.28319707227224
614,line-112,114.20518567175966,22.291168024340664
615,line-962,114.21617634420832,22.284702443825907
616,line-962,113.96595804181153,22.385403131051703
617,line-905,114.17650732334292,22.280869959833307
618,line-182,114.1504042060265,22.288222080241248
619,line-6,114.21311091205826,22.218970487801247
620,line-237,114.17602879787724,22.297192550791234
621,line-234,114.16948749962935,22.294304689978606
622,line-970,114.14509556934402,22.33691832595114
623,line-12,114.18228856179402,22.304440920877866
624,line-694,114.25252481763921,22.3050858482287
625,line-694,114.24918782797616,22.262779343036822
626,line-171,114.1492384980473,22.242657773550704
627,line-170,114.13525387778037,22.25358568426177
628,line-74,114.1695165104564,22.45338414944269
629,line-74,114.22168512461485,22.30743233659611
630,line-690,114.1578676106939,22.283522717367198
631,line-79,114.14509556934402,22.33691832595114
632,line-680,114.16563128338754,22.278621312928667
633,line-948,114.1918551561004,22.282787361893398
634,line-621,114.15638063117777,22.28623143670631
635,line-272,114.17171744218075,22.45824145234922
